offerdate,sold_premium,offered_premium,purchase_price,purchase_date,item age,pricing_point,predictedconversionrate,plan_flag,plan_count,plansactive_lastyear_count,planscancelled_lastyear_count,claims_count,claim_amount,price_diff,IsModel,sale_flag,base_rate,manufacturerbrandname_enc,itemcategoryname_enc,itemsupercategorycode_enc
10/04/2023,,69.72,660,28/03/2023,13,@22%,0.09,0,0,0,0,0,0,-0.023529412,Yes,0,71.4,74,34,3
20/04/2023,,62.28,1199,17/04/2023,3,@22%,0.17,0,0,0,0,0,0,0.065708419,Yes,0,58.44,114,8,2
15/04/2023,87.96,87.96,1200,13/04/2023,2,@22%,0.06,0,0,0,0,0,0,0.29964539,Yes,1,67.68,8,8,2
30/03/2023,,51.48,409,30/03/2023,0,ASIS FEE,1,0,0,0,0,0,0,0,No,0,51.48,57,16,12
01/04/2023,69.72,69.72,300,15/02/2022,410,@23%,0.8,1,5,6,0,,,0.169014085,Yes,1,59.64,57,37,4
29/03/2023,,37.68,300,21/02/2023,36,@22%,0.14,0,0,0,0,0,0,0.167286245,Yes,0,32.28,22,19,2
28/02/2023,,34.92,149.99,31/01/2023,28,@23%,0.2,0,0,0,0,0,0,0.043010753,Yes,0,33.48,105,9,2
20/04/2023,,48.12,359,17/04/2023,3,@22%,0.24,0,0,1,1,,,0.245341615,Yes,0,38.64,56,14,12
12/04/2023,,45.96,349.99,12/03/2023,31,ASIS FEE,1,0,0,0,0,0,0,0,No,0,45.96,57,11,1
27/03/2023,,48.24,364.8,27/03/2023,0,@23%,0.17,0,0,0,0,0,0,-0.211764706,Yes,0,61.2,129,37,4
27/03/2023,,47.76,450,24/03/2023,3,@23%,0.11,0,0,0,0,0,0,-0.026894866,Yes,0,49.08,7,16,12
21/03/2023,,72.12,300,21/03/2023,0,@23%,0.16,0,0,0,0,0,0,0.209255533,Yes,0,59.64,57,37,4
08/03/2023,,69.72,200,08/03/2023,0,@22%,0.25,0,0,1,1,,,0.096226415,Yes,0,63.6,62,37,4
11/04/2023,,57,750,29/03/2023,13,ASIS FEE,1,0,0,0,0,0,0,0,No,0,57,51,16,12
29/03/2023,,34.92,180.4,29/03/2023,0,@22%,0.09,0,0,0,0,0,0,-0.058252427,Yes,0,37.08,129,25,2
06/04/2023,,45.6,200,31/03/2023,6,@23%,0.27,0,0,0,0,1,85.03,0.018766756,Yes,0,44.76,57,25,2
26/03/2023,47.76,47.76,709,26/03/2023,0,@22%,0.14,0,0,0,0,0,0,0.058510638,Yes,1,45.12,129,8,2
06/03/2023,,48.12,491.22,03/03/2023,3,@23%,0.09,0,0,0,0,0,0,0.066489362,Yes,0,45.12,50,16,12
11/04/2023,,48.12,439.99,30/03/2023,12,@23%,0.09,0,0,0,0,0,0,0.066489362,Yes,0,45.12,7,8,2
21/03/2023,,69.72,333.21,18/03/2023,3,@23%,0.2,0,0,0,0,0,0,0.096226415,Yes,0,63.6,57,37,4
14/03/2023,,34.68,799.99,03/03/2023,11,@23%,0.71,1,5,6,1,0,0,-0.064724919,Yes,0,37.08,0,25,2
14/03/2023,,46.56,400,08/03/2023,6,@22%,0.25,1,1,1,0,,,0.297658863,Yes,0,35.88,7,25,2
03/03/2023,63.24,63.24,459,15/11/2021,473,ASIS FEE,1,1,4,4,0,,,0,No,1,63.24,107,37,4
15/03/2023,,33.96,300,14/03/2023,1,@23%,0.12,0,0,0,0,0,0,0.063909774,Yes,0,31.92,89,19,2
06/04/2023,,47.76,449.99,01/04/2023,5,@22%,0.13,0,0,0,0,0,0,0.067024129,Yes,0,44.76,57,25,2
29/03/2023,,48.12,416.64,21/12/2022,98,@22%,0.15,0,0,0,0,0,0,0.16909621,Yes,0,41.16,34,25,2
04/03/2023,,47.76,370.35,04/03/2023,0,@22%,0.14,0,0,0,0,0,0,-0.144086022,Yes,0,55.8,74,37,4
07/03/2023,,67.32,300,08/04/2022,333,@23%,0.24,0,0,0,0,0,0,0.298611111,Yes,0,51.84,129,11,1
15/04/2023,32.4,32.4,600,15/01/2023,90,@23%,0.32,1,1,1,0,,,0.221719457,Yes,1,26.52,0,19,2
29/03/2023,,50.28,325.38,21/03/2023,8,@23%,0.06,0,0,0,0,0,0,0.262048193,Yes,0,39.84,11,11,1
20/03/2023,,62.28,408.9,16/03/2023,4,@23%,0.05,0,0,0,0,0,0,0.088050314,Yes,0,57.24,74,34,3
12/04/2023,,34.68,649,05/04/2023,7,@23%,0.11,0,0,0,0,0,0,0,Yes,0,34.68,0,24,2
13/04/2023,,32.4,397.39,23/03/2023,21,@23%,0.13,0,0,0,0,0,0,0.015037594,Yes,0,31.92,89,19,2
24/04/2023,,47.76,419,18/04/2023,6,@22%,0.11,0,0,0,0,0,0,0.140401146,Yes,0,41.88,57,8,2
04/04/2023,,69.72,406.7,21/03/2023,14,@22%,0.18,0,0,0,0,0,0,0.010434783,Yes,0,69,57,36,4
17/03/2023,,45.12,300,17/03/2022,365,ASIS FEE,1,0,0,0,0,0,0,0,No,0,45.12,7,8,2
06/04/2023,53.4,53.4,637,05/04/2023,1,@22%,0.14,0,0,0,0,0,0,0.183510638,Yes,1,45.12,129,16,12
01/04/2023,,88.2,59.99,18/03/2023,14,@22%,0.24,1,5,7,0,1,118.62,0.295294118,Yes,0,34,69,6,7
17/03/2023,,53.4,349,22/04/2022,329,@22%,0.31,1,1,1,0,0,0,0.219178082,Yes,0,43.8,21,25,2
24/03/2023,69.72,69.72,1000,16/05/2022,312,@23%,0.37,0,0,0,0,0,0,0.048736462,Yes,1,66.48,56,16,12
01/03/2023,32.64,32.64,200,21/12/2021,435,@23%,0.48,0,0,2,2,0,0,-0.074829932,Yes,1,35.28,57,19,2
24/04/2023,,56.52,220,24/04/2023,0,@23%,0.16,0,0,0,0,0,0,-0.052313883,Yes,0,59.64,62,37,4
04/03/2023,,72.24,329,04/03/2023,0,@23%,0.06,0,0,0,0,0,0,0.262054507,Yes,0,57.24,74,34,3
28/02/2023,,45,749.99,01/12/2022,89,@22%,0.23,0,0,0,0,0,0,0.297577855,Yes,0,34.68,0,9,2
04/03/2023,,69.72,300,01/03/2023,3,@22%,0.23,0,0,0,0,0,0,0.169014085,Yes,0,59.64,57,37,4
14/03/2023,,38.04,300,10/10/2022,155,@23%,0.25,0,0,0,0,0,0,0.096885813,Yes,0,34.68,34,9,2
06/03/2023,,48.12,300,06/03/2023,0,@22%,0.17,0,0,0,0,0,0,0.046997389,Yes,0,45.96,57,16,12
16/03/2023,48.24,48.24,305.28,10/03/2023,6,@23%,0.21,0,0,0,0,0,0,0.151862464,Yes,1,41.88,57,25,2
11/03/2023,,30.6,45,06/03/2023,5,ASIS FEE,1,0,0,0,0,0,0,0,No,0,30.6,74,0,3
21/03/2023,,69.72,399.99,23/02/2023,26,@22%,0.08,0,0,0,0,,,0.21802935,Yes,0,57.24,74,34,3
19/04/2023,,77.4,279,18/04/2023,1,@22%,0.13,0,0,0,0,0,0,0.29778672,Yes,0,59.64,57,37,4
21/03/2023,,45,249.99,10/09/2021,557,@23%,0.31,0,0,0,0,0,0,0.297577855,Yes,0,34.68,34,9,2
14/03/2023,,112.56,899,13/03/2023,1,@22%,0.07,0,0,0,0,0,0,0.299168975,Yes,0,86.64,74,34,3
20/04/2023,,48.24,300,14/04/2023,6,@23%,0.11,0,0,0,0,0,0,0.151862464,Yes,0,41.88,57,25,2
13/04/2023,,68.88,404.06,06/04/2023,7,@22%,0.3,1,1,1,0,,,0.298642534,Yes,0,53.04,11,37,4
31/03/2023,49.8,49.8,240,28/02/2023,31,@23%,0.08,0,0,0,0,0,0,0.288819876,Yes,1,38.64,129,25,2
15/03/2023,,69.36,379.95,15/03/2023,0,@23%,0.2,0,0,0,0,0,0,0.090566038,Yes,0,63.6,57,37,4
12/04/2023,,55.68,300,03/02/2023,68,ASIS FEE,1,0,0,0,0,0,0,0,No,0,55.68,41,11,1
24/03/2023,69,69,549,24/03/2023,0,ASIS FEE,1,1,3,5,2,2,186.58,0,No,1,69,57,36,4
13/04/2023,,42.96,226,02/03/2023,42,@22%,0.13,0,0,0,0,0,0,0.297101449,Yes,0,33.12,17,19,2
13/04/2023,,69.72,1150,30/03/2023,14,@23%,0.11,0,0,0,0,0,0,-0.062903226,Yes,0,74.4,114,8,2
24/03/2023,,34.92,649.99,10/03/2023,14,@22%,0.18,0,0,0,0,0,0,0.006920415,Yes,0,34.68,0,19,2
24/03/2023,,31.92,300,24/01/2021,789,ASIS FEE,1,0,0,0,0,0,0,0,No,0,31.92,89,19,2
03/03/2023,,62.28,250,03/03/2023,0,@22%,0.36,1,5,13,6,3,475.67,0.123376623,Yes,0,55.44,98,34,3
17/03/2023,,49.08,399,16/03/2023,1,ASIS FEE,1,0,0,0,0,0,0,0,No,0,49.08,7,12,4
06/03/2023,82.56,82.56,472.37,06/04/2022,334,@22%,0.41,0,0,0,0,0,0,0.298113208,Yes,1,63.6,57,37,4
11/04/2023,,39.72,213.04,04/04/2023,7,@22%,0.03,0,0,0,0,0,0,0.298039216,Yes,0,30.6,130,15,12
14/03/2023,48.72,48.72,466,14/03/2023,0,ASIS FEE,1,1,5,5,0,0,0,0,No,1,48.72,57,12,4
07/03/2023,,48.24,370.72,04/03/2023,3,@22%,0.11,0,0,0,0,0,0,-0.009852217,Yes,0,48.72,62,12,4
20/03/2023,,44.28,557,17/03/2023,3,@23%,0.12,0,0,0,0,0,0,-0.018617021,Yes,0,45.12,129,8,2
24/03/2023,47.76,47.76,429.99,24/03/2023,0,@22%,0.32,1,1,1,0,,,0.140401146,Yes,1,41.88,57,25,2
06/03/2023,,69.72,351.78,03/03/2023,3,@22%,0.19,0,0,0,0,0,0,0.096226415,Yes,0,63.6,57,37,4
11/04/2023,,28.32,300,23/02/2023,47,@23%,0.33,0,0,1,1,0,0,-0.074509804,Yes,0,30.6,7,15,12
10/03/2023,,69.72,419,09/03/2023,1,@22%,0.19,0,0,0,0,0,0,0.030141844,Yes,0,67.68,57,37,4
02/03/2023,,66.48,419,22/02/2023,8,ASIS FEE,1,0,0,0,0,,,0,No,0,66.48,56,37,4
28/02/2023,,41.16,219.95,07/02/2023,21,ASIS FEE,1,0,0,0,0,0,0,0,No,0,41.16,7,11,1
13/03/2023,,48.72,219.26,13/03/2023,0,ASIS FEE,1,1,2,2,0,,,0,No,0,48.72,62,12,4
23/04/2023,,48.12,279,19/04/2023,4,@23%,0.11,0,0,0,0,,,-0.15932914,Yes,0,57.24,74,34,3
14/04/2023,,43.8,300,29/03/2023,16,@23%,0.12,0,0,0,0,0,0,-0.029255319,Yes,0,45.12,12,37,4
10/03/2023,48.12,48.12,120,10/03/2022,365,@23%,0.17,0,0,0,0,0,0,0.16909621,Yes,1,41.16,12,16,12
06/03/2023,69.72,69.72,695,06/03/2022,365,@22%,0.31,0,0,0,0,0,0,0.173737374,Yes,1,59.4,67,16,12
25/03/2023,,34.92,300,12/03/2023,13,@23%,0.24,0,0,0,0,0,0,-0.010204082,Yes,0,35.28,62,9,2
12/04/2023,,86.64,997,01/04/2023,11,ASIS FEE,1,0,0,0,0,0,0,0,No,0,86.64,74,34,3
15/04/2023,,32.4,300,15/04/2023,0,@23%,0.13,0,0,0,0,,,-0.065743945,Yes,0,34.68,86,32,13
24/04/2023,,50.16,319.99,19/04/2023,5,@22%,0.58,1,3,3,0,0,0,0.298136646,Yes,0,38.64,11,14,12
05/04/2023,,45,1179,15/11/2022,141,@22%,0.13,0,0,0,0,0,0,0.297577855,Yes,0,34.68,0,24,2
10/03/2023,,42.6,474.68,08/02/2023,30,ASIS FEE,1,0,0,0,0,0,0,0,No,0,42.6,89,11,1
11/03/2023,,69.72,300,15/07/2021,604,@23%,0.32,0,0,0,0,0,0,0.22832981,Yes,0,56.76,107,37,4
05/04/2023,,34.92,151.75,22/03/2023,14,@23%,0.18,0,0,0,0,0,0,-0.010204082,Yes,0,35.28,57,9,2
09/03/2023,,53.4,489,03/03/2023,6,@22%,0.09,0,0,0,0,0,0,0.08801956,Yes,0,49.08,7,16,12
07/04/2023,,34.92,419.99,03/04/2023,4,@23%,0.15,0,0,0,0,0,0,0.006920415,Yes,0,34.68,0,19,2
01/03/2023,69.72,69.72,200,11/03/2023,-10,@23%,0.25,0,0,0,0,,,0.169014085,Yes,1,59.64,57,37,4
27/03/2023,,32.28,239.99,22/03/2023,5,@23%,0.2,0,0,0,0,0,0,-0.069204152,Yes,0,34.68,34,9,2
14/04/2023,,53.4,369,24/03/2023,21,@22%,0.12,0,0,0,0,0,0,0.034883721,Yes,0,51.6,45,16,12
25/03/2023,,69.72,379,25/03/2023,0,@22%,0.07,0,0,0,0,0,0,0.21802935,Yes,0,57.24,74,34,3
03/03/2023,,69.84,300,10/02/2023,21,@23%,0.15,0,0,0,0,0,0,0.141176471,Yes,0,61.2,129,37,4
08/03/2023,,48.12,352,08/03/2023,0,@22%,0.14,0,0,0,0,0,0,0.066489362,Yes,0,45.12,7,8,2
28/03/2023,,30.24,239.06,25/03/2023,3,@23%,0.08,0,0,0,0,0,0,-0.052631579,Yes,0,31.92,7,25,2
03/04/2023,,52.44,280,31/03/2023,3,@22%,0.29,1,1,1,0,1,85.03,0.095238095,Yes,0,47.88,56,12,4
14/04/2023,69.72,69.72,400,14/04/2023,0,@23%,0.35,1,1,1,0,,,0.096226415,Yes,1,63.6,57,37,4
12/04/2023,,48.12,300,31/03/2023,12,@23%,0.14,0,0,0,0,0,0,0.066489362,Yes,0,45.12,129,16,12
07/03/2023,,47.76,400,07/03/2023,0,@23%,0.12,0,0,0,0,0,0,0.174041298,Yes,0,40.68,127,25,2
06/03/2023,,69,317,24/02/2023,10,ASIS FEE,1,0,0,0,0,0,0,0,No,0,69,62,36,4
27/03/2023,,48.24,400,26/03/2023,1,@22%,0.25,0,0,1,1,,,-0.009852217,Yes,0,48.72,57,12,4
11/03/2023,,47.64,550,11/03/2022,365,@23%,0.25,0,0,0,0,0,0,0.118309859,Yes,0,42.6,89,11,1
20/03/2023,,47.76,1000,20/09/2022,181,@22%,0.79,1,5,7,1,4,225.05,0.28802589,Yes,0,37.08,73,25,2
11/04/2023,,69.72,315,05/04/2023,6,@23%,0.07,0,0,0,0,0,0,0.21802935,Yes,0,57.24,74,34,3
29/03/2023,,53.04,329.99,24/03/2023,5,ASIS FEE,1,0,0,0,0,0,0,0,No,0,53.04,7,37,4
29/03/2023,,45.6,250,22/03/2023,7,@22%,0.21,0,0,0,0,0,0,-0.235412475,Yes,0,59.64,62,37,4
10/03/2023,,48.24,299,10/03/2023,0,@22%,0.11,0,0,0,0,0,0,0.151862464,Yes,0,41.88,57,8,2
10/04/2023,,38.04,300,16/01/2023,84,@22%,0.17,0,0,0,0,0,0,-0.156914894,Yes,0,45.12,0,11,1
24/03/2023,,69.72,399,15/03/2023,9,@23%,0.19,0,0,0,0,,,0.096226415,Yes,0,63.6,57,37,4
12/03/2023,,49.08,258,12/03/2023,0,ASIS FEE,1,0,0,0,0,0,0,0,No,0,49.08,7,12,4
01/03/2023,,69.72,400,05/05/2022,300,@22%,0.31,0,0,0,0,0,0,0.169014085,Yes,0,59.64,57,37,4
31/03/2023,,69.72,489,17/03/2023,14,@23%,0.16,0,0,0,0,0,0,0.048736462,Yes,0,66.48,56,37,4
28/02/2023,,53.4,859,28/08/2022,184,@23%,0.2,0,0,0,0,0,0,0.183510638,Yes,0,45.12,0,16,12
07/04/2023,,61.2,722.3,05/04/2023,2,ASIS FEE,1,0,0,0,0,0,0,0,No,0,61.2,0,37,4
30/03/2023,,69.72,370,24/03/2023,6,@23%,0.52,1,2,2,0,,,0.048736462,Yes,0,66.48,56,37,4
03/03/2023,,53.4,299.99,03/03/2023,0,@22%,0.22,0,0,0,0,1,85.03,0.183510638,Yes,0,45.12,11,12,4
15/03/2023,72.24,72.24,669,15/03/2023,0,@23%,0.51,1,2,2,0,1,75,0.157692308,Yes,1,62.4,85,37,4
27/03/2023,,69.72,819,19/03/2023,8,@23%,0.52,1,3,4,1,,,0.048736462,Yes,0,66.48,7,16,12
16/04/2023,31.08,31.08,300,23/03/2023,24,ASIS FEE,1,1,4,4,0,,,0,No,1,31.08,71,9,2
15/04/2023,,49.68,529,11/02/2023,63,@22%,0.16,0,0,0,0,0,0,0.246987952,Yes,0,39.84,7,11,1
06/03/2023,,69.72,300,28/02/2023,6,@23%,0.16,0,0,0,0,0,0,0.010434783,Yes,0,69,57,36,4
13/03/2023,71.04,71.04,250,27/02/2023,14,@22%,0.25,0,0,0,0,0,0,0.215605749,Yes,1,58.44,17,37,4
13/03/2023,,69.48,299,11/03/2023,2,@23%,0.1,0,0,0,0,0,0,0.09039548,Yes,0,63.72,7,37,4
21/03/2023,,69.72,365,27/10/2022,145,@23%,0.22,0,0,0,0,0,0,0.094161959,Yes,0,63.72,7,37,4
20/04/2023,,53.4,550,04/03/2023,47,@22%,0.31,1,1,1,0,,,0.08801956,Yes,0,49.08,7,16,12
06/04/2023,,48.12,384,16/01/2023,80,@23%,0.12,0,0,0,0,0,0,0.066489362,Yes,0,45.12,129,11,1
05/04/2023,,48.12,417.51,05/12/2022,121,@23%,0.13,0,0,0,0,0,0,0.066489362,Yes,0,45.12,7,8,2
05/03/2023,,69.72,700,13/01/2023,51,@22%,0.11,0,0,0,0,0,0,-0.023529412,Yes,0,71.4,74,34,3
04/04/2023,55.44,55.44,500,04/11/2022,151,ASIS FEE,1,1,5,6,1,2,578.9,0,No,1,55.44,98,34,3
14/04/2023,,49.08,389,14/03/2023,31,ASIS FEE,1,0,0,0,0,0,0,0,No,0,49.08,7,16,12
11/03/2023,,48.12,450,18/02/2023,21,@23%,0.12,0,0,0,0,0,0,0.066489362,Yes,0,45.12,7,8,2
30/03/2023,,48.24,654.99,30/03/2023,0,@22%,0.12,0,0,0,0,0,0,0.151862464,Yes,0,41.88,57,8,2
13/04/2023,,29.16,300,24/07/2022,263,@23%,0.26,0,0,0,0,0,0,0.047413793,Yes,0,27.84,12,9,2
27/03/2023,29.4,29.4,300,24/03/2023,3,@23%,0.46,1,2,4,2,0,0,0.108597285,Yes,1,26.52,0,19,2
06/03/2023,53.4,53.4,399,02/03/2023,4,@23%,0.08,0,0,0,0,0,0,-0.067085954,Yes,1,57.24,74,34,3
18/03/2023,,49.8,471.38,17/03/2023,1,@23%,0.08,0,0,0,0,0,0,0.288819876,Yes,0,38.64,11,15,12
10/03/2023,47.28,47.28,300,24/02/2023,14,@22%,0.54,1,2,2,0,,,0.262820513,Yes,1,37.44,32,8,2
12/04/2023,45.96,45.96,300,18/03/2023,25,ASIS FEE,1,0,0,0,0,0,0,0,No,1,45.96,57,11,1
24/04/2023,,33.24,100,23/04/2023,1,@23%,0.03,0,0,0,0,0,0,-0.041522491,Yes,0,34.68,86,32,13
04/04/2023,72.24,72.24,1200,27/03/2023,8,@23%,0.19,0,0,0,0,,,0.067375887,Yes,1,67.68,8,8,2
13/04/2023,,47.76,300,15/07/2022,272,@23%,0.44,0,0,3,3,1,63.5,0.058510638,Yes,0,45.12,25,11,1
21/03/2023,,39.84,319,01/03/2023,20,ASIS FEE,1,0,0,0,0,0,0,0,No,0,39.84,7,11,1
05/04/2023,,37.68,176.65,30/03/2023,6,@22%,0.07,0,0,0,0,0,0,0.231372549,Yes,0,30.6,7,15,12
07/04/2023,,69.72,419,06/04/2023,1,@22%,0.17,0,0,0,0,0,0,0.030141844,Yes,0,67.68,57,37,4
12/04/2023,,69.36,280,15/02/2023,56,@22%,0.13,0,0,0,0,0,0,0.0433213,Yes,0,66.48,17,36,4
13/03/2023,,48.12,719,18/02/2023,23,@22%,0.1,0,0,0,0,0,0,0.245341615,Yes,0,38.64,12,24,2
20/03/2023,59.64,59.64,200,22/03/2023,-2,ASIS FEE,1,0,0,0,0,0,0,0,No,1,59.64,62,37,4
08/03/2023,,48.24,407.88,02/03/2022,371,@23%,0.3,0,0,0,0,0,0,-0.017114914,Yes,0,49.08,7,16,12
08/03/2023,,48.12,1099,22/02/2023,14,@22%,0.11,0,0,0,0,0,0,0.245341615,Yes,0,38.64,89,24,2
01/03/2023,,47.76,379.99,24/02/2023,5,@22%,0.13,0,0,0,0,0,0,0.058510638,Yes,0,45.12,129,25,2
27/03/2023,,33.12,529,25/03/2023,2,ASIS FEE,1,0,0,0,0,0,0,0,No,0,33.12,89,14,12
11/04/2023,,26.52,300,06/04/2023,5,ASIS FEE,1,0,0,0,0,0,0,0,No,0,26.52,129,19,2
16/03/2023,45.6,45.6,352,15/03/2023,1,@23%,0.75,1,5,6,1,4,421.72,0.010638298,Yes,1,45.12,7,8,2
28/02/2023,,52.8,300,07/01/2023,52,@22%,0.38,1,1,2,1,,,0.102756892,Yes,0,47.88,56,12,4
01/04/2023,,34.92,312,29/03/2023,3,@23%,0.15,0,0,0,0,0,0,-0.058252427,Yes,0,37.08,129,19,2
28/03/2023,,34.68,300,03/03/2023,25,@22%,0.11,0,0,0,0,0,0,0.086466165,Yes,0,31.92,12,19,2
31/03/2023,,48.24,400,10/03/2023,21,@23%,0.1,0,0,0,0,0,0,0.049608355,Yes,0,45.96,62,11,1
02/03/2023,,53.4,349,01/03/2023,1,@23%,0.08,0,0,0,0,0,0,0.215846995,Yes,0,43.92,7,16,12
10/03/2023,,48.12,390,24/02/2023,14,@22%,0.14,0,0,0,0,0,0,0.16909621,Yes,0,41.16,0,14,12
22/03/2023,,69.72,388,15/03/2023,7,@23%,0.15,0,0,0,0,0,0,0.139215686,Yes,0,61.2,51,37,4
10/03/2023,,41.4,769,15/09/2022,176,@22%,0.24,0,0,0,0,0,0,0.296992481,Yes,0,31.92,110,19,2
01/04/2023,,47.76,300,31/03/2023,1,@23%,0.09,0,0,0,0,0,0,0.058510638,Yes,0,45.12,34,11,1
12/04/2023,,47.76,429.99,12/04/2023,0,@22%,0.21,0,0,0,0,0,0,-0.072261072,Yes,0,51.48,57,11,1
10/03/2023,,53.4,270,10/01/2023,59,@23%,0.17,0,0,0,0,0,0,0.202702703,Yes,0,44.4,16,16,12
11/04/2023,,34.68,177,28/03/2023,14,@23%,0.08,0,0,0,0,0,0,-0.017006803,Yes,0,35.28,57,19,2
19/04/2023,,48.24,279,19/04/2023,0,@23%,0.09,0,0,0,0,0,0,0.049608355,Yes,0,45.96,57,11,1
16/03/2023,48.24,48.24,300,09/02/2022,400,@22%,0.27,0,0,0,0,0,0,0.151862464,Yes,1,41.88,62,8,2
04/04/2023,66.96,66.96,449.99,14/02/2023,49,@23%,0.68,1,5,7,0,1,90,0.297674419,Yes,1,51.6,84,17,6
11/04/2023,,69.72,309.99,11/04/2023,0,@22%,0.14,0,0,0,0,0,0,0.048736462,Yes,0,66.48,17,37,4
15/04/2023,,48.12,300,08/04/2023,7,@23%,0.12,0,0,0,0,0,0,0.297734628,Yes,0,37.08,129,19,2
16/03/2023,59.64,59.64,200,14/03/2023,2,@22%,0.49,1,2,2,0,1,85.03,0.297650131,Yes,1,45.96,127,11,1
28/02/2023,,69.72,419.99,15/12/2022,75,@22%,0.25,0,0,0,0,0,0,0.010434783,Yes,0,69,62,36,4
14/04/2023,,86.4,323.94,12/04/2023,2,@22%,0.11,0,0,0,0,0,0,0.299638989,Yes,0,66.48,56,37,4
19/04/2023,63.6,63.6,340,19/04/2023,0,ASIS FEE,1,1,1,1,0,,,0,No,1,63.6,57,37,4
26/03/2023,,48.12,424,15/03/2023,11,@22%,0.11,0,0,0,0,0,0,0.095628415,Yes,0,43.92,7,16,12
19/04/2023,48.24,48.24,367,29/03/2023,21,@23%,0.24,0,0,0,0,1,45,0.151862464,Yes,1,41.88,57,8,2
27/03/2023,39.84,39.84,300,06/03/2023,21,ASIS FEE,1,1,1,1,0,0,0,0,No,1,39.84,7,25,2
02/03/2023,,48.24,409.99,02/03/2023,0,@22%,0.17,0,0,0,0,0,0,0.151862464,Yes,0,41.88,57,25,2
08/03/2023,,62.28,300,01/03/2023,7,@22%,0.05,0,0,0,0,0,0,0.088050314,Yes,0,57.24,74,34,3
04/04/2023,,47.28,190,04/10/2022,182,@23%,0.43,1,1,1,0,,,0.145348837,Yes,0,41.28,105,14,12
13/04/2023,45.6,45.6,619,13/04/2023,0,@23%,0.74,1,5,5,0,0,0,0.088825215,Yes,1,41.88,57,8,2
21/03/2023,,56.64,260,21/03/2023,0,@22%,0.2,0,0,0,0,0,0,-0.050301811,Yes,0,59.64,62,37,4
01/03/2023,53.4,53.4,180,01/03/2022,365,@22%,0.51,1,1,1,0,,,0.183510638,Yes,1,45.12,2,27,3
12/03/2023,,34.92,379,08/03/2023,4,@22%,0.15,0,0,0,0,0,0,0.006920415,Yes,0,34.68,0,19,2
01/03/2023,32.64,32.64,100,01/05/2022,304,@22%,0.44,0,0,0,0,0,0,-0.025089606,Yes,1,33.48,124,29,2
27/03/2023,,69.72,300,05/03/2023,22,@22%,0.24,0,0,0,0,0,0,-0.011904762,Yes,0,70.56,16,37,4
28/02/2023,,53.4,270,14/02/2023,14,@22%,0.12,0,0,0,0,0,0,0.202702703,Yes,0,44.4,16,16,12
21/03/2023,,34.68,399,13/03/2023,8,ASIS FEE,1,0,0,0,0,0,0,0,No,0,34.68,0,19,2
16/03/2023,,52.8,340.7,15/03/2023,1,@22%,0.08,0,0,0,0,0,0,0.202185792,Yes,0,43.92,7,16,12
12/04/2023,82.68,82.68,329.99,04/05/2022,343,@22%,0.49,0,0,0,0,0,0,0.297551789,Yes,1,63.72,7,37,4
01/04/2023,,47.76,324.07,28/03/2023,4,@22%,0.05,0,0,0,0,0,0,-0.054631829,Yes,0,50.52,56,16,12
01/03/2023,62.28,62.28,260,01/03/2023,0,@22%,0.17,0,0,0,0,0,0,0.065708419,Yes,1,58.44,16,37,4
06/04/2023,,50.16,438.38,14/03/2023,23,@22%,0.08,0,0,0,0,0,0,0.298136646,Yes,0,38.64,11,14,12
20/04/2023,,63.6,350,20/04/2023,0,ASIS FEE,1,0,0,0,0,0,0,0,No,0,63.6,62,37,4
12/03/2023,,48.12,247.52,08/03/2023,4,@22%,0.06,0,0,0,0,0,0,0.16909621,Yes,0,41.16,7,12,4
15/04/2023,,72.24,325,15/04/2023,0,@22%,0.06,0,0,0,0,0,0,0.262054507,Yes,0,57.24,74,34,3
14/03/2023,,48.24,320,13/03/2023,1,@22%,0.08,0,0,0,0,0,0,0.069148936,Yes,0,45.12,7,8,2
08/03/2023,,48.12,300,24/02/2023,12,@22%,0.1,0,0,0,0,0,0,0.066489362,Yes,0,45.12,34,11,1
31/03/2023,,53.4,300,31/03/2023,0,@22%,0.17,0,0,0,0,0,0,0.161879896,Yes,0,45.96,62,16,12
20/04/2023,,57.24,249,19/04/2023,1,ASIS FEE,1,0,0,0,0,0,0,0,No,0,57.24,74,34,3
14/04/2023,,69.72,594,14/04/2023,0,@22%,0.32,1,1,2,1,,,0.249462366,Yes,0,55.8,74,37,4
31/03/2023,,69.72,479,28/03/2023,3,@22%,0.51,1,2,2,1,,,0.048736462,Yes,0,66.48,56,37,4
07/04/2023,,69.36,500,04/03/2023,34,@23%,0.17,0,0,0,0,0,0,0.0433213,Yes,0,66.48,56,37,4
14/04/2023,,69.72,301.31,14/04/2023,0,@23%,0.24,0,0,1,1,,,0.096226415,Yes,0,63.6,57,37,4
08/03/2023,44.76,44.76,299,06/03/2023,2,ASIS FEE,1,0,0,0,0,,,0,No,1,44.76,62,25,2
04/04/2023,,48.24,614.99,04/04/2023,0,@22%,0.14,0,0,0,0,0,0,0.151862464,Yes,0,41.88,57,8,2
03/04/2023,57.72,57.72,449,03/04/2023,0,@23%,0.44,1,2,3,1,0,0,0.034408602,Yes,1,55.8,74,37,4
28/03/2023,,112.56,899,27/03/2023,1,@22%,0.06,0,0,0,0,0,0,0.299168975,Yes,0,86.64,74,34,3
